post_id,platform,account_id,content_type,caption,hashtags,posting_datetime,duration_seconds,views,likes,comments_count,shares,saves,retention_rate,like_rate,comment_rate,engagement_rate,views_per_second,posting_hour,posting_day,is_weekend,caption_length,hashtag_count,video_length_group,virality_score,virality_score_type,virality_level,topic
jik2kKvNKPY,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,Why You Cry At Random Times (And Can’t Explain It),,2026-07-22 21:21:57+00:00,351,40581,2998,604,,,,7.387693748305857,1.488381262167024,8.876075010472881,115.61538461538461,21,Wednesday,False,50,0,Long (60+ sec),3.72795150439861,YouTube engagement-reach proxy,Medium,Other
tCWFULp8YN8,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Short,"How to Improve Your Mental Health with Psych2Go

​@Psych2go's Monica Taing discusses 3 tips to improve your mental health. 

Looking for more tips to improve your mental health? Watch our related video if you're not doing okay (linked in the description): https://www.youtube.com/watch?v=y3qlIaqlJ7A. Let us know in the comments what you think, because your feedback will shape our next videos!","improve your mental health, how to improve your mental health, how to improve your mental health now, improve your psychology, improve your mindset, improve your mental health today, mental health tips",2026-07-14 17:59:24+00:00,59,43848,1894,156,,,,4.319467250501733,0.35577449370552816,4.675241744207261,743.1864406779661,17,Tuesday,False,394,0,Medium (31-60 sec),2.290868454661558,YouTube engagement-reach proxy,Low,Other
iSupToo0e5w,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,A Letter to the Person Who Wants to End It,,2026-07-13 10:16:17+00:00,237,42940,3900,1334,,,,9.082440614811365,3.1066604564508618,12.189101071262225,181.18143459915612,10,Monday,False,42,0,Long (60+ sec),5.485095482068002,YouTube engagement-reach proxy,High,Other
PMQ_LSwNr5w,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,HSP and ADHD: What's the Difference?,,2026-07-12 09:12:25+00:00,418,28194,1750,239,,,,6.206994395970774,0.84769809179258,7.0546924877633534,67.44976076555024,9,Sunday,True,36,0,Long (60+ sec),1.19929772291977,YouTube engagement-reach proxy,Low,Other
dGh3oKuV0Dg,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"If you see this, Stop Scrolling...",,2026-07-10 12:17:25+00:00,161,35380,2960,555,,,,8.366308648954211,1.5686828716789145,9.934991520633126,219.75155279503105,12,Friday,False,34,0,Long (60+ sec),2.7817976257772754,YouTube engagement-reach proxy,Medium,Other
15V-OJU6-gk,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"How to Beat Sexually Intrusive Thoughts

Have you ever experienced intrusive thoughts that left you feeling ashamed, confused, or scared?

Sexually intrusive thoughts and unwanted sexual thoughts are more common than many people realize. Having these thoughts does NOT mean they reflect your desires, values, or intentions. In fact, intrusive thoughts are a common symptom experienced by many people with OCD, OCD intrusive thoughts, sexual OCD (also called Pure O), anxiety disorders, and even people without a mental health condition.

In this video, we'll explore:
• What intrusive thoughts really are
• Why sexually intrusive thoughts happen
• The connection between OCD intrusive thoughts and anxiety
• Why trying to suppress thoughts often makes them stronger
• Healthy, evidence-based ways to stop the cycle of obsessive thoughts and rumination

Remember: thoughts are just thoughts. They do not define who you are.

If intrusive thoughts are causing significant distress or interfering with your daily life, consider speaking with a licensed mental health professional who specializes in Cognitive Behavioral Therapy (CBT) or Exposure and Response Prevention (ERP), two evidence-based treatments for OCD.

If this video helped you, please consider liking, subscribing, and sharing it with someone who may benefit.

APA Sources

Abramowitz, J. S. (2006). The psychological treatment of obsessive-compulsive disorder. Canadian Journal of Psychiatry, 51(7), 407–416.

American Psychiatric Association. (2022). Diagnostic and statistical manual of mental disorders (5th ed., text rev.; DSM-5-TR). American Psychiatric Association Publishing.

Clark, D. A. (2004). Cognitive-behavioral therapy for OCD. Guilford Press.

International OCD Foundation. (n.d.). Sexual obsessions and OCD. https://iocdf.org

Rachman, S. (1997). A cognitive theory of obsessions. Behaviour Research and Therapy, 35(9), 793–802.

Salkovskis, P. M. (1985). Obsessional-compulsive problems: A cognitive-behavioural analysis. Behaviour Research and Therapy, 23(5), 571–583.","intrusive thoughts, sexually intrusive thoughts, how to stop intrusive thoughts, OCD, OCD intrusive thoughts, unwanted sexual thoughts, sexual OCD, obsessive thoughts, anxiety, mental health",2026-07-08 09:14:55+00:00,386,249604,12408,1227,,,,4.971074181503502,0.49157866059838784,5.462652842101889,646.6424870466321,9,Wednesday,False,2050,0,Long (60+ sec),5.189520199996794,YouTube engagement-reach proxy,High,Burnout and Mental Pressure
pvUwAbkgOwI,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"You're Not Lonely Because You're Alone | Live with Monica Taing

Let's talk about loneliness and why being around people doesn't always fix it. Live on Wednesday, 1 July 2026, 08h00 Eastern Time.

Monica Taing http://linkedin.com/in/monicataing (Neuroscience Graduate @ the University of Oxford and Medical Student @ McGill University) unpacks the evidence about why we can feel so disconnected (even when we're surrounded by people) and a few small, doable ways to start feeling genuinely connected again.

Watch our last livestream: https://youtube.com/live/gSEyBf7_u_w

🌱 JOIN OUR CONVERSATION

Join our Discord: http://discord.gg/EsWEvrJ
Sign up to receive free psychological resources: https://forms.gle/7MBXWfhFgrEVT2SV7
Leave a comment in the livestream with topic ideas for the next stream — the one with the most engagement will be selected!

🌱 DISCLAIMER

This livestream is intended for psychological education and peer support. It does not provide medical services or professional counselling, and is not a substitute for care. Please speak with a healthcare professional if you're experiencing symptoms of anxiety, any other mental health condition, or an emergency. If you're in crisis, please reach out to a local crisis line or emergency services.

#loneliness #mentalhealth #psych2go #therapy","loneliness, why do i feel lonely, feeling lonely, lonely even with friends, lonely around people, how to stop feeling lonely, feeling disconnected, social isolation, how to feel less lonely, loneliness and mental health, making friends as an adult, hyper independence, emotional loneliness, Monica Taing, Psych2Go, Psych2Go livestream, mental health livestream, mental health, psychology of loneliness, how to feel connected",2026-07-01 12:48:54+00:00,1822,17229,837,184,,,,4.858088107261013,1.0679668001625167,5.92605490742353,9.45609220636663,12,Wednesday,False,1309,0,Long (60+ sec),0.41482384351964713,YouTube engagement-reach proxy,Low,Academic Pressure
QuYdQH8juJ4,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"LAST VIDEO Maybe (Maladaptive DayDreaming)

Have you ever caught yourself drifting into vivid fantasy worlds for hours at a time, only to realize you've lost track of reality? While daydreaming is a normal part of being human, sometimes it can become so immersive that it starts interfering with daily life, relationships, work, or school.

In this video, we'll explore maladaptive daydreaming what it is, why it happens, common signs to look out for, and healthy ways to regain balance. If you've ever wondered whether your imagination has become an escape from overwhelming emotions, stress, loneliness, or trauma, this video may help you better understand your experiences.

Please remember that this video is created for educational purposes only and is not intended to diagnose or replace professional mental health care. If these experiences are causing significant distress or affecting your daily life, consider speaking with a licensed mental health professional.

If this video resonated with you, we'd love to hear your thoughts in the comments. Your experiences may help someone else feel a little less alone.

Further Reading

Bigelsen, J., Lehrfeld, J. M., Jopp, D. S., & Somer, E. (2016). Maladaptive daydreaming: Evidence for an under-researched mental health disorder. Consciousness and Cognition, 42, 254–266.
https://doi.org/10.1016/j.concog.2016.03.017

Somer, E. (2002). Maladaptive daydreaming: A qualitative inquiry. Journal of Contemporary Psychotherapy, 32(2–3), 197–212.
https://doi.org/10.1023/A:1020597026919

 #MaladaptiveDaydreaming #Psychology #SelfAwareness #MentalHealthAwareness",,2026-06-29 16:57:27+00:00,324,49300,4024,1251,,,,8.162271805273834,2.537525354969574,10.699797160243406,152.1604938271605,16,Monday,False,1612,0,Long (60+ sec),6.205882352941175,YouTube engagement-reach proxy,High,Relationships and Social Life
pqHERe1cfHg,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,The Psychology of Healing from Betrayal and Scams,,2026-06-25 04:53:57+00:00,406,23436,1601,302,,,,6.83137054104796,1.288615804744837,8.119986345792798,57.724137931034484,4,Thursday,False,49,0,Long (60+ sec),0.8119986345792798,YouTube engagement-reach proxy,Low,Other
EMLcZ9lI6Nc,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"Why Your Country Is Making You Sick (And How to Heal)

Have you ever opened your phone for “just a minute” and somehow ended up feeling anxious, angry, emotionally drained, or completely overwhelmed by the state of the world? If so, you’re not alone. Constant exposure to bad news, online conflict, political stress, social media outrage, and other people’s pain can take a serious toll on your mental health. For some people, it can even lead to symptoms of vicarious trauma, collective distress, doomscrolling-related anxiety, emotional burnout, hypervigilance, sleep problems, or feeling stuck in fight-or-flight mode.

In this Psych2Go video, we explore why world events, political conflict, social media negativity, and nonstop news exposure can feel so psychologically heavy, especially if you already struggle with anxiety, trauma, emotional overwhelm, or a dysregulated nervous system. We’ll also talk about the mental health effects of doomscrolling, the connection between media exposure and stress, and how to set healthier boundaries with distressing content without losing your empathy or compassion.

If you’ve been feeling exhausted by the news, overwhelmed by online arguments, emotionally affected by global events, or mentally drained by everything happening around you lately, this video is for you.

Further Readings: 

American Psychiatric Association. (2022). Diagnostic and statistical manual of mental disorders (5th ed., text rev.). American Psychiatric Association Publishing.

Bendau, A., Petzold, M. B., Pyrkosch, L., Maricic, L. M., Betzler, F., Rogoll, J., Große, J., Ströhle, A., & Plag, J. (2021). Associations between COVID-19 related media consumption and symptoms of anxiety, depression and COVID-19 related fear in the general population in Germany. European Archives of Psychiatry and Clinical Neuroscience, 271, 283–291. https://doi.org/10.1007/s00406-020-01171-6

Holman, E. A., Garfin, D. R., Lubens, P., & Silver, R. C. (2020). Media exposure to collective trauma, mental health, and functioning: Does it matter what you see? Clinical Psychological Science, 8(1), 111–124. https://doi.org/10.1177/2167702619858300

Relihan, D. P., Jones, N. M., Holman, E. A., & Silver, R. C. (2023). Shared social identity and media transmission of trauma. Scientific Reports, 13, 11609. https://doi.org/10.1038/s41598-023-33898-2

Smith, K. B., Hibbing, M. V., & Hibbing, J. R. (2019). Friends, relatives, sanity, and health: The costs of politics. PLOS ONE, 14(9), e0221870. https://doi.org/10.1371/journal.pone.0221870",,2026-06-23 11:00:39+00:00,358,28831,2253,411,,,,7.814505220075612,1.4255488883493463,9.24005410842496,80.53351955307262,11,Tuesday,False,2546,0,Long (60+ sec),1.7556102806007425,YouTube engagement-reach proxy,Low,Burnout and Mental Pressure
v7XQCKs-kuE,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"Why Smart People Struggle To Find Love in Today’s World

Animator: Jacqueline",,2026-06-17 03:15:41+00:00,325,45370,2551,534,,,,5.622658144148115,1.176989199911836,6.799647344059951,139.6,3,Wednesday,False,77,0,Long (60+ sec),3.535816618911175,YouTube engagement-reach proxy,Medium,Relationships and Social Life
N5u5Y-bGJ1o,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,What Type of Intelligence Do You Have?,,2026-06-17 01:17:59+00:00,61,50300,3250,207,,,,6.461232604373758,0.411530815109344,6.872763419483101,824.5901639344262,1,Wednesday,False,38,0,Long (60+ sec),4.12365805168986,YouTube engagement-reach proxy,Medium,Other
J1vgGsonh0U,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"How to Be a Better Person (Without Hating Yourself in the Process)

Check out our self guided mediation: https://www.youtube.com/playlist?list=PLD4cyJhQaFwXJcL1xBloJrp8eKWYp_uYU",,2026-06-14 17:21:56+00:00,346,36405,2635,329,,,,7.2380167559401185,0.9037220162065651,8.141738772146683,105.21676300578035,17,Sunday,True,177,0,Long (60+ sec),2.442521631644005,YouTube engagement-reach proxy,Medium,Other
aUTxeBEmBZE,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,You’re Not Lazy… Your Brain Is Escaping Something,,2026-06-13 22:26:04+00:00,279,46784,4043,426,,,,8.641843365253079,0.9105677154582763,9.552411080711353,167.68458781362008,22,Saturday,True,49,0,Long (60+ sec),5.158301983584131,YouTube engagement-reach proxy,High,Other
fjLQhIqWBSQ,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"Do you Feel Lonely Tonight? We Are Here To Help

If you feel like the world is becoming more disconnected, and lonelier, then this video is for you. We share some tips on how to deal with loneliness in today's world, and what we can do to make the world a less lonelier place for everyone. 

──────────────────────────────
🤝 Collaboration with DevAnna - https://youtu.be/kW-YS2cg0R8?si=vo0shy5SAOJTeSuc
@itsdevanna 
──────────────────────────────

This video is a collaboration with DevAnna. Make sure to check them out!

Want to collaborate with us? We'd love to hear from you! Drop us a message and let's connect. Tu@psych2go.net

──────────────────────────────

If this video resonates with you, share it with someone who might need it. You never know who's silently going through the same thing.

#Loneliness #ModernWorld #MentalHealth #Connection #Community #","loneliness, modern loneliness",2026-06-12 08:27:51+00:00,223,26902,1940,275,,,,7.211359750204446,1.0222288305702179,8.233588580774663,120.63677130044843,8,Friday,False,864,0,Long (60+ sec),1.317374172923946,YouTube engagement-reach proxy,Low,Relationships and Social Life
95SKdlqIEQ4,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"10 Traits Of People Who Had To Grow Up Too Fast (Even If You Don't Think You Had)

Many people grow up believing that only those who experienced obvious trauma, abuse, neglect, or hardship can carry emotional wounds into adulthood. But human experiences are often more complicated than that. Sometimes people develop certain coping mechanisms, fears, insecurities, or patterns even when their childhood appeared normal from the outside.

This video isn't meant to diagnose anyone or suggest that every difficult trait comes from trauma. Instead, we wanted to explore the idea that emotional struggles don't always need a dramatic origin story to be valid. Sometimes loneliness, emotional disconnection, pressure, sensitivity, or unmet emotional needs can leave lasting effects that are difficult to recognize.

We believe conversations like these are important because they help create space for people who often feel like their experiences ""don't count"" or that they shouldn't seek support because others have had it worse.

If this video resonated with you, we hope you'll consider sharing it with someone who may need to hear this message too. Every share helps the algorithm introduce these conversations to more people who might be quietly struggling with similar feelings.

And as always, we'd love to hear from you.

What topics would you like us to cover next? Have you ever felt affected by experiences that were difficult to explain or understand? Let us know in the comments below.

Take care, and thank you for being part of the Psych2Go community.

We recommend the following if you want to read more about them: 

Kumari, V. (2020). Emotional abuse and neglect: Time to focus on prevention and mental health consequences. The British Journal of Psychiatry, 217(5), 597–599. https://doi.org/10.1192/bjp.2020.140

This paper discusses how emotional neglect is one of the most common forms of childhood maltreatment and is associated with a variety of mental health challenges later in life.

Cohen, J. R., et al. (2017).
Cohen, J. R., Menon, S. V., Shorey, R. C., Le, V. D., & Temple, J. R. (2017). The distal consequences of physical and emotional neglect in emerging adults: A person-centered, multi-wave, longitudinal study. Child Abuse & Neglect, 63, 151–161.

This study examines how emotional neglect is linked to anxiety, depression, and emotional distress later in life.

Daníelsdóttir, H. B., et al. (2024).
Daníelsdóttir, H. B., et al. (2024). Adverse childhood experiences and adult mental health outcomes: A nationwide cohort study. JAMA Network Open, 7(3).

This large-scale study found that adverse childhood experiences are associated with increased risks of psychiatric difficulties in adulthood.

We also recommend checking out this playlist of ours to understand the dynamics that go on for those with difficult upbringings or trauma related environments or situations: 
https://www.youtube.com/watch?v=41-dra66Y0o&list=PLD4cyJhQaFwWVbX79xFMbA9SeUSqRpVWx","childhood trauma, hyper independence, inner child healing",2026-06-11 12:07:44+00:00,272,37409,2713,326,,,,7.252265497607528,0.8714480472613542,8.123713544868883,137.53308823529412,12,Thursday,False,2984,0,Long (60+ sec),2.6808254698067313,YouTube engagement-reach proxy,Medium,Burnout and Mental Pressure
nBvx4IjhPdQ,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"If You Feel Like a Bad Person, Watch This

Have you ever replayed a mistake in your head so many times that you started believing it defines who you are? Maybe you've hurt someone. Maybe you've made choices you're not proud of. Or maybe you're carrying guilt, shame, and regret from things you wish you could take back.

If that's where you are right now, this video is for you.

Being human means making mistakes. It means falling short of the person we want to be sometimes. But one mistake, one bad day, or even one chapter of your life does not determine your worth as a person.

In this video, we'll explore why so many of us struggle with self-forgiveness, how shame can distort the way we see ourselves, and what it really means to grow from our mistakes rather than be defined by them.

If you've been feeling stuck in self-blame, we hope this video reminds you that healing is possible—and that you deserve the same compassion you would offer someone you care about.

What is one mistake you've learned from that helped you become a better version of yourself? Share your thoughts in the comments below. Your story might help someone else feel a little less alone.

References for further reading:

Neff, K. D. (2023). Self-compassion: The proven power of being kind to yourself (Updated ed.). William Morrow.

Tangney, J. P., Stuewig, J., & Mashek, D. J. (2007). Moral emotions and moral behavior. Annual Review of Psychology, 58, 345–372. https://doi.org/10.1146/annurev.psych.56.091103.070145

#MentalHealth #SelfCompassion #Psychology #Healing #PersonalGrowth #Psych2Go",,2026-06-10 01:54:26+00:00,345,44280,3491,460,,,,7.883920505871725,1.038843721770551,8.922764227642277,128.34782608695653,1,Wednesday,False,1582,0,Long (60+ sec),4.461382113821139,YouTube engagement-reach proxy,High,Other
b0wkglxN-d8,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"If You Can't Cry Easily, This Says A Lot About You

Have you ever experienced a deep emotional weight or a lump in your throat, yet found yourself completely unable to shed a tear? This video dives into the psychology behind emotional numbness, exploring how your body might temporarily block your ability to cry as a protective mechanism. Understanding that a lack of tears is not a measure of your emotional strength is an essential first step toward self-awareness and healing.

Further readings: 

On Emotional Numbing:

Duek, O., Seidemann, R., Pietrzak, R. H., & Harpaz-Rotem, I. (2022). Distinguishing emotional numbing symptoms of posttraumatic stress disorder from major depressive disorder. Journal of Affective Disorders, 324, 294-299. Semantic Scholar Source

On the Psychology and Function of Crying:

American Psychological Association. (2014). Why we cry. Monitor on Psychology, 45(2), 46. APA Official Source

Sugggested videos: 

Emotional Numbness: https://youtu.be/1FqGH7xZlhA?si=4Gns2NGpLowq6H-x
Guided Meditation: https://www.youtube.com/watch?v=t3GcpbXaKQI&list=PLD4cyJhQaFwXJcL1xBloJrp8eKWYp_uYU",,2026-06-08 07:43:13+00:00,309,125531,7017,969,,,,5.589854298938111,0.7719208801013295,6.36177517903944,406.24919093851133,7,Monday,False,1118,0,Long (60+ sec),5.534744405764313,YouTube engagement-reach proxy,High,Burnout and Mental Pressure
02bauxUk_Z0,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"Growing Up Without Enough Love Says A Lot About Who You Are Today

Did you grow up feeling unseen, unwanted, or emotionally neglected? Not every childhood wound leaves a visible scar. Sometimes, the effects follow us into adulthood—shaping our self-esteem, relationships, boundaries, and even the way we see ourselves.

In this video, we'll explore some of the lasting psychological effects of growing up without feeling truly loved, emotionally supported, or accepted. If you've ever struggled with people-pleasing, fear of abandonment, difficulty trusting others, or feeling like you're never ""good enough,"" this video may help you better understand where those feelings come from.

Remember, understanding your past isn't about blaming anyone. It's about giving yourself the compassion and awareness needed to heal and move forward.

Which part of this video resonated with you the most? We'd love to hear your thoughts in the comments below.

If you found this video helpful, consider subscribing for more psychology-based content that helps you better understand yourself and others.

#Psych2Go #ChildhoodTrauma #EmotionalNeglect #MentalHealth #Healing #SelfWorth #Psychology #InnerChild #Relationships #selfgrowth 

Kumari, V. (2020). Emotional abuse and neglect: Time to focus on prevention and mental health consequences. BJPsych Bulletin, 44(6), 247–250. https://doi.org/10.1192/bjb.2020.78

Doyle, C., & Cicchetti, D. (2017). The effect of adverse caregiving environments on attachment and relationships throughout the lifespan. Current Opinion in Psychology, 15, 111–117. https://doi.org/10.1016/j.copsyc.2017.03.006

Pereira, A., & Matos, M. (2021). The impact of childhood abuse on adult self-esteem and emotional regulation. Journal of Adult Development, 28(4), 278–289.",,2026-06-07 07:34:01+00:00,344,34083,2845,403,,,,8.347269899950122,1.1824076519085762,9.529677551858699,99.07848837209302,7,Sunday,True,1784,0,Long (60+ sec),2.4777161634832616,YouTube engagement-reach proxy,Medium,Relationships and Social Life
gSEyBf7_u_w,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"Why You Isolate When You're Hurting And What Actually Helps (with Psych2Go's Monica Taing)

To everyone who's been quietly struggling, this one's for you. You aren't alone, and you don't have to feel better to act differently.

Monica Taing http://linkedin.com/in/monicataing (Neuroscience Graduate @ the University of Oxford and Medical Student @ McGill University) walks through a framework for approaching difficult situations with a skill from Dialectical Behavioural Therapy (DBT).

Watch our last livestream on how to stop overthinking: https://youtube.com/live/Oy_0-5vM4g4

🌱 JOIN OUR CONVERSATION
1. Join our Discord: http://discord.gg/EsWEvrJ
2. Sign up to receive our FREE opposite action worksheet: https://forms.gle/5cQzZ8tQSmZftJEy5
3. Leave a comment in the livestream with topic ideas for the next stream because the one with the most engagement will be selected!

🌱 DISCLAIMER
This livestream is intended for psychological education and peer support. It does not provide medical services or professional counselling, and is not a substitute for care. Please speak with a healthcare professional if you're experiencing symptoms of anxiety, any other mental health condition, or an emergency.

#mentalhealth #therapy #therapytools #cbt #psych2go","overwhelmed, dealing with challenges, dealing with overwhelm, overwhelming, dealing with challenge, feeling overwhemed, feeling stuck, how to be unstuck, overwhelm, feeling tired, challenging emotions, difficult times",2026-06-06 12:43:19+00:00,1766,14623,930,136,,,,6.359844081241879,0.9300417151063393,7.289885796348218,8.280294450736127,12,Saturday,True,1259,0,Long (60+ sec),0.21869657389044656,YouTube engagement-reach proxy,Low,Academic Pressure
UrSBgrSa6pw,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"8 Daily Habits That Help Heal Trauma Responses

Are you really healing... or have you just gotten better at avoiding people? Sometimes what looks like growth on the outside can actually be emotional withdrawal on the inside. After being hurt, betrayed, rejected, or disappointed, it's natural to pull away from others to protect yourself. But over time, self-protection can quietly turn into self-isolation.

In this video, we'll explore the difference between healthy boundaries and emotional barricades, why numbness can masquerade as peace, how self-care can become a performance, and why seeing everyone as a threat may be keeping you stuck in survival mode rather than helping you heal.

If you've ever wondered why you feel lonely despite doing ""all the right things,"" this video may help you understand what's really happening beneath the surface.

💙 WATCH NEXT RELATED VIDEOS

▶️ Signs You're Emotionally Exhausted https://youtu.be/8yVFNnlGYjM
▶️ Hidden Signs of Childhood Trauma https://youtu.be/xQoQdBIVTZ4
▶️ Fear of Abandonment Explained https://youtu.be/h1wmL_VOH6Y
▶️ Why Loneliness Changes Your Brain https://youtu.be/y3gxDIb-Skw

📚 FURTHER READING (APA STYLE)

American Psychological Association. (2023). Building your resilience. APA. www.apa.org/topics/resilience
Bowlby, J. (1988). A secure base: Parent-child attachment and healthy human development. Basic Books.
Brown, B. (2012). Daring greatly: How the courage to be vulnerable transforms the way we live, love, parent, and lead. Gotham Books.
Gilbert, P. (2010). Compassion focused therapy: Distinctive features. Routledge.
Herman, J. L. (2015). Trauma and recovery: The aftermath of violence—from domestic abuse to political terror. Basic Books.
Levine, A., & Heller, R. (2012). Attached: The new science of adult attachment and how it can help you find—and keep—love. TarcherPerigee.
Linehan, M. M. (2015). DBT skills training manual (2nd ed.). Guilford Press.
Neff, K. D. (2011). Self-compassion: The proven power of being kind to yourself. William Morrow.
Porges, S. W. (2011). The polyvagal theory: Neurophysiological foundations of emotions, attachment, communication, and self-regulation. W. W. Norton & Company.
van der Kolk, B. A. (2015). The body keeps the score: Brain, mind, and body in the healing of trauma. Penguin Books.

💬 Have you ever confused healing with isolation?

Share your thoughts in the comments. Your experience might help someone else feel less alone.

If this video resonated with you, please like, subscribe, and share it with someone who may need to hear this today.",,2026-06-06 07:30:46+00:00,528,43575,2976,214,,,,6.82960413080895,0.4911072862880092,7.320711417096959,82.5284090909091,7,Saturday,True,2573,0,Long (60+ sec),3.367527251864601,YouTube engagement-reach proxy,Medium,Relationships and Social Life
4o5KV-iGqm8,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"Fun Self Quiz To Find Out What Your Dominant Intelligence Type Is

Ever felt like you weren't ""smart enough"" just because you struggled with a specific school subject or test? Society often treats good grades and test scores as the only real measure of intelligence. But the truth is, intelligence isn't a one-size-fits-all situation—it exists on a beautiful, diverse spectrum!

In today’s video, we explore psychologist Howard Gardner’s groundbreaking Theory of Multiple Intelligences, which suggests humans possess at least eight distinct types of intelligence. Grab your favorite cozy beverage, a pen, and a piece of paper, and join us for this fun, self-reflective quiz to discover where your unique strengths lie!

Are you a deep-thinking logical analyzer, an emotionally intuitive people-person, a vivid creative soul, or a hands-on experiential learner? Let's find out!

#Psych2Go #Psychology #MultipleIntelligences #Quiz


Psych2Go Credits
Voice Over: Amanda Silvera
Writer/Editor: Michelle Rivas
Animator: John Gabriel Martinez
Project Manager: Michelle Rivas
YouTube Manager: Cindy Cheong


0:00 - Rethinking What it Means to be ""Smart""
1:11 - Howard Gardner's Theory of Multiple Intelligences
1:48 - The Quiz Begins! (Questions 1-10)
5:25 - Mostly A's: Logical or Intrapersonal Intelligence
6:23 - Mostly B's: Interpersonal Intelligence
7:19 - Mostly C's: Creative / Artistic Intelligence
8:12 - Mostly D's: Bodily / Experiential Intelligence
9:11 - Emphasizing Your Unique Strengths


Gardner, H. (1983). Frames of mind: The theory of multiple intelligences. Basic Books.

This video challenges the traditional view of intelligence, exploring various forms beyond just academic success. We dive deep into the fascinating world of human psychology and cognitive psychology, presenting Howard Gardner's Multiple Intelligence Theory through engaging questions and scenarios. Discover how different personal strengths manifest and how individuals truly express themselves, making learning an inclusive experience.","Intelligence, Mental health, psychology, quiz, facts, social psychology, IQ, Fun facts, education, human psychology, cognitive psychology, educational content, learning",2026-06-05 20:08:07+00:00,593,116048,5080,948,,,,4.377498965945127,0.8169033503377913,5.194402316282917,195.6964586846543,20,Friday,False,2021,0,Long (60+ sec),4.467185992003309,YouTube engagement-reach proxy,High,Academic Pressure
TVwtwdeYP7A,YouTube,UCkJEpR7JmS36tajD34Gp4VA,Long-form,"The Unspoken Rules of Loving Others (As a Trauma Survivor)

Have you ever pushed someone away even though you cared about them? A while ago, we made a video called ""How to Love Someone with Trauma,"" which focused on understanding and supporting a loved one with a difficult past. But after reading thousands of comments, we noticed many of you were asking a different question:

""What if I'm the one with trauma?""

Why does love feel uncomfortable when it's healthy? Why do you pull away when someone gets too close? Why can trust feel so difficult, even when someone has done nothing wrong?

In this video, we explore some of the unspoken experiences many trauma survivors face when trying to navigate love, connection, trust, and vulnerability.

Watch our previous video:
How to Love Someone with Trauma:
https://youtu.be/6nuBQh5LVX0

If this video resonates with you, we'd love to hear your story.

What's something about loving others after trauma that you wish more people understood?

#psychology #mentalhealth #trauma 

Further Reading & References

American Psychiatric Association. (2022). Diagnostic and Statistical Manual of Mental Disorders (5th ed., text rev.; DSM-5-TR). American Psychiatric Publishing.

Bowlby, J. (1988). A Secure Base: Parent-Child Attachment and Healthy Human Development. Basic Books.

Mikulincer, M., & Shaver, P. R. (2016). Attachment in Adulthood: Structure, Dynamics, and Change (2nd ed.). Guilford Press.

van der Kolk, B. A. (2014). The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma. Viking.

Herman, J. L. (2022). Trauma and Recovery: The Aftermath of Violence—From Domestic Abuse to Political Terror (Revised ed.). Basic Books.

Cloitre, M., Cohen, L. R., & Koenen, K. C. (2019). Treating Survivors of Childhood Abuse: Psychotherapy for the Interrupted Life. Guilford Press.

If you believe you may be struggling with trauma-related symptoms, consider reaching out to a licensed mental health professional for support.",,2026-06-04 10:37:51+00:00,475,39921,2870,394,,,,7.189198667368052,0.9869492247188197,8.17614789208687,84.0442105263158,10,Thursday,False,1985,0,Long (60+ sec),3.1886976779138796,YouTube engagement-reach proxy,Medium,Relationships and Social Life
